time	abs_y-present_position	abs_y-goal_position	abs_x-present_position	abs_x-goal_position	abs_z-present_position	abs_z-goal_position	bust_y-present_position	bust_y-goal_position	bust_x-present_position	bust_x-goal_position	head_z-present_position	head_z-goal_position	head_y-present_position	head_y-goal_position	l_shoulder_y-present_position	l_shoulder_y-goal_position	l_shoulder_x-present_position	l_shoulder_x-goal_position	l_arm_z-present_position	l_arm_z-goal_position	l_elbow_y-present_position	l_elbow_y-goal_position	r_shoulder_y-present_position	r_shoulder_y-goal_position	r_shoulder_x-present_position	r_shoulder_x-goal_position	r_arm_z-present_position	r_arm_z-goal_position	r_elbow_y-present_position	r_elbow_y-goal_position	l_hip_x-present_position	l_hip_x-goal_position	l_hip_z-present_position	l_hip_z-goal_position	l_hip_y-present_position	l_hip_y-goal_position	l_knee_y-present_position	l_knee_y-goal_position	l_ankle_y-present_position	l_ankle_y-goal_position	r_hip_x-present_position	r_hip_x-goal_position	r_hip_z-present_position	r_hip_z-goal_position	r_hip_y-present_position	r_hip_y-goal_position	r_knee_y-present_position	r_knee_y-goal_position	r_ankle_y-present_position	r_ankle_y-goal_position
1404231011.87000	       -0.13000	        0.00000	        1.89000	        2.00000	        0.04000	        0.00000	       -0.04000	        0.00000	       -0.04000	        0.00000	       -0.44000	        0.00000	       -0.05000	        0.00000	        9.91000	       10.00000	        9.96000	       10.00000	       -0.04000	        0.00000	      -20.00000	      -20.00000	       10.08000	       10.00000	      -10.04000	      -10.00000	       -0.04000	        0.00000	      -19.82000	      -20.00000	        9.30000	       10.00000	        1.89000	        2.00000	        3.91000	        4.00000	        0.04000	        0.00000	        1.05000	        1.00000	       -8.75000	      -10.00000	       -1.89000	       -2.00000	        4.00000	        4.00000	       -0.04000	        0.00000	        0.88000	        1.00000
1404231011.89000	       -0.13000	        0.00000	        1.89000	        2.00000	        0.04000	        0.00000	       -0.04000	        0.00000	       -0.04000	        0.00000	       -0.44000	        0.00000	       -0.05000	        0.00000	        9.99000	       10.00000	       10.04000	       10.00000	       -0.04000	        0.00000	      -20.00000	      -20.00000	       10.08000	       10.00000	      -10.13000	      -10.00000	       -0.04000	        0.00000	      -19.91000	      -20.00000	        9.38000	       10.00000	        1.89000	        2.00000	        3.91000	        4.00000	        0.04000	        0.00000	        1.05000	        1.00000	       -8.75000	      -10.00000	       -1.89000	       -2.00000	        4.09000	        4.00000	       -0.13000	        0.00000	        0.88000	        1.00000
1404231011.91000	       -0.04000	        0.00000	        1.89000	        2.00000	        0.04000	        0.00000	       -0.04000	        0.00000	       -0.04000	        0.00000	       -0.44000	        0.00000	       -0.05000	        0.00000	        9.99000	       10.00000	        9.96000	       10.00000	       -0.04000	        0.00000	      -20.00000	      -20.00000	       10.08000	       10.00000	      -10.04000	      -10.00000	       -0.04000	        0.00000	      -19.91000	      -20.00000	        9.38000	       10.00000	        1.89000	        2.00000	        3.91000	        4.00000	        0.04000	        0.00000	        1.05000	        1.00000	       -8.75000	      -10.00000	       -1.89000	       -2.00000	        4.09000	        4.00000	       -0.13000	        0.00000	        0.88000	        1.00000
1404231011.93000	       -0.04000	        0.00000	        1.89000	        2.00000	        0.04000	        0.00000	       -0.04000	        0.00000	       -0.04000	        0.00000	       -0.44000	        0.00000	       -0.05000	        0.00000	        9.99000	       10.00000	        9.96000	       10.00000	       -0.04000	        0.00000	      -20.00000	      -20.00000	       10.08000	       10.00000	      -10.13000	      -10.00000	       -0.04000	        0.00000	      -19.91000	      -20.00000	        9.30000	       10.00000	        1.89000	        2.00000	        3.91000	        4.00000	        0.04000	        0.00000	        1.05000	        1.00000	       -8.75000	      -10.00000	       -1.98000	       -2.00000	        4.00000	        4.00000	       -0.13000	        0.00000	        0.88000	        1.00000
1404231011.95000	       -0.13000	        0.00000	        1.89000	        2.00000	        0.04000	        0.00000	       -0.04000	        0.00000	       -0.04000	        0.00000	       -0.44000	        0.00000	       -0.34000	        0.00000	        9.91000	       10.00000	        9.96000	       10.00000	       -0.04000	        0.00000	      -20.00000	      -20.00000	       10.08000	       10.00000	      -10.13000	      -10.00000	       -0.04000	        0.00000	      -19.91000	      -20.00000	        9.30000	       10.00000	        1.89000	        2.00000	        3.91000	        4.00000	        0.04000	        0.00000	        1.05000	        1.00000	       -8.75000	      -10.00000	       -1.98000	       -2.00000	        4.00000	        4.00000	       -0.13000	        0.00000	        0.88000	        1.00000
1404231011.97000	       -0.13000	        0.00000	        1.89000	        2.00000	        0.04000	        0.00000	       -0.04000	        0.00000	       -0.04000	        0.00000	       -1.03000	        0.00000	       -0.05000	        0.00000	        9.99000	       10.00000	        9.96000	       10.00000	       -0.04000	        0.00000	      -20.00000	      -20.00000	       10.08000	       10.00000	      -10.04000	      -10.00000	       -0.04000	        0.00000	      -19.91000	      -20.00000	        9.38000	       10.00000	        1.89000	        2.00000	        3.91000	        4.00000	        0.04000	        0.00000	        1.05000	        1.00000	       -8.75000	      -10.00000	       -1.98000	       -2.00000	        4.00000	        4.00000	       -0.04000	        0.00000	        0.88000	        1.00000
1404231011.99000	       -0.13000	        0.00000	        1.89000	        2.00000	        0.04000	        0.00000	       -0.13000	        0.00000	       -0.04000	        0.00000	       -0.44000	        0.00000	       -0.05000	        0.00000	        9.91000	       10.00000	        9.96000	       10.00000	       -0.04000	        0.00000	      -20.00000	      -20.00000	       10.08000	       10.00000	      -10.04000	      -10.00000	       -0.04000	        0.00000	      -19.91000	      -20.00000	        9.38000	       10.00000	        1.89000	        2.00000	        3.91000	        4.00000	        0.04000	        0.00000	        1.05000	        1.00000	       -8.75000	      -10.00000	       -1.98000	       -2.00000	        4.00000	        4.00000	       -0.04000	        0.00000	        0.88000	        1.00000
1404231012.01000	       -0.04000	        0.00000	        1.89000	        2.00000	        0.04000	        0.00000	       -0.04000	        0.00000	       -0.04000	        0.00000	       -0.44000	        0.00000	       -0.05000	        0.00000	        9.91000	       10.00000	        9.96000	       10.00000	       -0.04000	        0.00000	      -20.00000	      -20.00000	       10.08000	       10.00000	      -10.04000	      -10.00000	       -0.04000	        0.00000	      -19.91000	      -20.00000	        9.30000	       10.00000	        1.89000	        2.00000	        3.91000	        4.00000	        0.04000	        0.00000	        1.05000	        1.00000	       -8.66000	      -10.00000	       -1.98000	       -2.00000	        4.00000	        4.00000	       -0.04000	        0.00000	        0.88000	        1.00000
1404231012.03000	       -0.04000	        0.00000	        1.89000	        2.00000	        0.04000	        0.00000	       -0.13000	        0.00000	       -0.04000	        0.00000	       -0.44000	        0.00000	       -0.05000	        0.00000	        9.91000	       10.00000	        9.96000	       10.00000	       -0.04000	        0.00000	      -20.00000	      -20.00000	       10.08000	       10.00000	      -10.13000	      -10.00000	       -0.04000	        0.00000	      -19.82000	      -20.00000	        9.30000	       10.00000	        1.89000	        2.00000	        3.91000	        4.00000	        0.04000	        0.00000	        1.05000	        1.00000	       -8.66000	      -10.00000	       -1.98000	       -2.00000	        4.00000	        4.00000	       -0.04000	        0.00000	        0.88000	        1.00000
1404231012.05000	       -0.13000	        0.00000	        1.89000	        2.00000	        0.04000	        0.00000	       -0.13000	        0.00000	       -0.04000	        0.00000	       -0.44000	        0.00000	       -0.05000	        0.00000	        9.99000	       10.00000	        9.96000	       10.00000	       -0.04000	        0.00000	      -20.00000	      -20.00000	       10.08000	       10.00000	      -10.04000	      -10.00000	       -0.04000	        0.00000	      -19.91000	      -20.00000	        9.38000	       10.00000	        1.89000	        2.00000	        3.91000	        4.00000	        0.04000	        0.00000	        1.05000	        1.00000	       -8.75000	      -10.00000	       -1.98000	       -2.00000	        4.00000	        4.00000	       -0.04000	        0.00000	        0.88000	        1.00000
1404231012.07000	       -0.04000	        0.00000	        1.89000	        2.00000	        0.04000	        0.00000	       -0.04000	        0.00000	       -0.04000	        0.00000	       -0.44000	        0.00000	       -0.05000	        0.00000	        9.91000	       10.00000	        9.96000	       10.00000	       -0.04000	        0.00000	      -20.00000	      -20.00000	       10.08000	       10.00000	      -10.04000	      -10.00000	       -0.04000	        0.00000	      -19.91000	      -20.00000	        9.38000	       10.00000	        1.89000	        2.00000	        3.91000	        4.00000	        0.04000	        0.00000	        1.05000	        1.00000	       -8.66000	      -10.00000	       -1.89000	       -2.00000	        4.00000	        4.00000	       -0.13000	        0.00000	        0.88000	        1.00000
1404231012.09000	       -0.04000	        0.00000	        1.89000	        2.00000	        0.04000	        0.00000	       -0.13000	        0.00000	       -0.04000	        0.00000	       -0.44000	        0.00000	       -0.05000	        0.00000	        9.91000	       10.00000	        9.96000	       10.00000	       -0.04000	        0.00000	      -20.00000	      -20.00000	       10.08000	       10.00000	      -10.04000	      -10.00000	       -0.04000	        0.00000	      -19.82000	      -20.00000	        9.30000	       10.00000	        1.89000	        2.00000	        3.91000	        4.00000	        0.04000	        0.00000	        1.05000	        1.00000	       -8.75000	      -10.00000	       -1.98000	       -2.00000	        4.09000	        4.00000	       -0.04000	        0.00000	        0.79000	        1.00000
1404231012.12000	       -0.04000	        0.00000	        1.89000	        2.00000	        0.04000	        0.00000	       -0.13000	        0.00000	       -0.04000	        0.00000	       -0.44000	        0.00000	       -0.05000	        0.00000	        9.91000	       10.00000	        9.96000	       10.00000	       -0.04000	        0.00000	      -20.00000	      -20.00000	       10.08000	       10.00000	      -10.04000	      -10.00000	       -0.04000	        0.00000	      -19.82000	      -20.00000	        9.30000	       10.00000	        1.89000	        2.00000	        3.91000	        4.00000	        0.04000	        0.00000	        1.05000	        1.00000	       -8.75000	      -10.00000	       -1.98000	       -2.00000	        4.09000	        4.00000	       -0.04000	        0.00000	        0.79000	        1.00000
1404231012.14000	       -0.04000	        0.00000	        1.89000	        0.28103	        0.04000	        0.00000	       -0.13000	        0.00000	       -0.04000	        0.00000	       -0.44000	        0.00000	        0.24000	        0.00000	        9.91000	       10.00000	        9.96000	       10.00000	       -0.04000	        0.00000	      -20.00000	      -20.00000	       10.08000	       10.00000	      -10.13000	      -10.00000	       -0.04000	        0.00000	      -19.91000	      -20.00000	        9.38000	       10.00000	        1.89000	        2.00000	        3.91000	        4.00000	        0.04000	        0.00000	        1.05000	        1.00000	       -8.66000	      -10.00000	       -1.98000	       -2.00000	        4.00000	        4.00000	       -0.04000	        0.00000	        0.88000	        1.00000
1404231012.17000	       -0.13000	        0.00000	        1.89000	        0.28103	        0.04000	        0.00000	       -0.04000	        0.00000	       -0.04000	        0.00000	       -0.73000	        0.00000	       -0.05000	        0.00000	        9.99000	       10.00000	        9.96000	       10.00000	       -0.04000	        0.00000	      -20.00000	      -20.00000	       10.08000	       10.00000	      -10.13000	      -10.00000	       -0.04000	        0.00000	      -19.91000	      -20.00000	        9.38000	        9.42412	        1.89000	        2.00000	        3.91000	        4.00000	        0.04000	        0.00000	        1.05000	        1.00000	       -8.75000	       -8.70590	       -1.98000	       -2.00000	        4.00000	        4.00000	       -0.13000	        0.00000	        0.88000	        1.00000
